sample,SF,extractant,abbreviation,[extracant]_M,org_ligand,[org_ligand]_M,organic_diluent,acid,[acid]_M,T_K,contact_time,contact_time_units,additional_info
Dy(III)/Nd(III),168.0,di-2-ethylhexyl-phosphoric acid,HDEHP,0.09,,,n-Heptane,,,297.15,20,min,pH 1
Dy(III)/Nd(III),305.0,di-2-ethylhexyl-phosphoric acid,HDEHP,0.15,,,n-Heptane,,,297.15,20,min,pH 1
In/Ga,759.11,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,benzene,,,298.15,30,min,1.71 pH
In/Ga,696.65,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,benzene,,,298.15,30,min,1.76 pH
In/Ga,576.21,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,benzene,,,298.15,30,min,1.9 pH
In/Ga,551.67,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,benzene,,,298.15,30,min,1.96 pH
In/Ga,500.37,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,benzene,,,298.15,30,min,2.03 pH
In/Ga,435.69,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,benzene,,,298.15,30,min,2.09 pH
In/Ga,395.54,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,benzene,,,298.15,30,min,2.16 pH
La/Ce,2.14,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
La/Pr,2.28,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
La/Nd,2.43,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
La/Sm,11.8,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
La/Eu,26.3,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
La/Gd,44.6,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
La/Tb,71.1,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
La/Dy,101.0,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
La/Ho,125.0,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
La/Er,212.0,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
La/Tm,319.0,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
La/Yb,414.0,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
La/Lu,425.0,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Ce/Pr,1.07,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Ce/Nd,1.14,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Ce/Sm,5.52,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Ce/Eu,12.3,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Ce/Gd,20.9,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Ce/Tb,33.3,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Ce/Dy,47.2,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Ce/Ho,58.4,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Ce/Er,99.1,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Ce/Tm,149.0,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Ce/Yb,193.0,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Ce/Lu,199.0,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Pr/Nd,1.06,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Pr/Sm,5.16,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Pr/Eu,11.5,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Pr/Gd,19.5,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Pr/Tb,31.1,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Pr/Dy,41.1,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Pr/Ho,54.7,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Pr/Er,92.7,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Pr/Tm,139.0,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Pr/Yb,181.0,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Pr/Lu,186.0,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Nd/Sm,4.96,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Nd/Eu,10.8,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Nd/Gd,18.3,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Nd/Tb,29.2,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Nd/Dy,41.5,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Nd/Ho,51.3,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Nd/Er,87.1,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Nd/Tm,131.0,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Nd/Yb,170.0,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Nd/Lu,175.0,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Sm/Eu,2.23,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Sm/Gd,3.75,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Sm/Tb,6.02,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Sm/Dy,8.55,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Sm/Ho,10.6,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Sm/Er,19.9,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Sm/Tm,27.0,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Sm/Yb,35.1,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Sm/Lu,36.0,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Eu/Gd,1.69,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Eu/Tb,2.7,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Eu/Dy,3.83,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Eu/Ho,4.74,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Eu/Er,8.04,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Eu/Tm,12.0,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Eu/Yb,15.7,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Eu/Lu,16.2,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Gd/Tb,1.6,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Gd/Dy,2.26,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Gd/Ho,2.8,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Gd/Er,4.75,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Gd/Tm,7.15,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Gd/Yb,9.3,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Gd/Lu,9.55,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Tb/Dy,1.42,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Tb/Ho,1.76,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Tb/Er,2.98,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Tb/Tm,4.48,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Tb/Yb,5.83,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Tb/Lu,5.98,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Dy/Ho,1.24,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Dy/Er,2.1,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Dy/Tm,3.16,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Dy/Yb,4.11,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Dy/Lu,4.22,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Ho/Er,1.7,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Ho/Tm,2.55,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Ho/Yb,3.31,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Ho/Lu,3.41,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Er/Tm,1.5,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Er/Yb,1.9,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Er/Lu,2.01,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Tm/Yb,1.3,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Tm/Lu,1.34,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Yb/Lu,1.03,di-2-ethylhexyl-phosphoric acid,HDEHP,0.05,,,Kerosene,HCl,0.1,293.15,10,min,
Er/Ho,1.84,di-2-ethylhexyl-phosphoric acid,HDEHP,,,,Dodecane,HCl,5.0,,,,0.25-0.31M Rare-Earth Element (>99.9% initial heavier element)
Er/Ho,3.52,di-2-ethylhexyl-phosphoric acid,HDEHP,,,,Dodecane,HCl,5.0,,,,0.11-0.26M Rare-Earth Element (<0.1% initial heavier element)
Tm/Er,2.36,di-2-ethylhexyl-phosphoric acid,HDEHP,,,,Dodecane,HCl,5.0,,,,0.19-0.26M Rare-Earth Element (>99.9% initial heavier element)
Tm/Er,2.79,di-2-ethylhexyl-phosphoric acid,HDEHP,,,,Dodecane,HCl,5.0,,,,0.20M Rare-Earth Element (70.0% initial heavier element)
Tm/Er,3.38,di-2-ethylhexyl-phosphoric acid,HDEHP,,,,Dodecane,HCl,5.0,,,,0.23M Rare-Earth Element (30.0% initial heavier element)
Tm/Er,5.0,di-2-ethylhexyl-phosphoric acid,HDEHP,,,,Dodecane,HCl,5.0,,,,0.19-0.32M Rare-Earth Element (<0.1% initial heavier element)
Yb/Tm,2.5,di-2-ethylhexyl-phosphoric acid,HDEHP,,,,Dodecane,HCl,5.0,,,,0.037-0.11M Rare-Earth Element (>99.9% initial heavier element)
La/Ce,1.3,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
La/Pr,1.42,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
La/Nd,1.67,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
La/Sm,3.33,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
La/Eu,6.52,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
La/Gd,9.52,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
La/Tb,22.5,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
La/Dy,36.4,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
La/Ho,93.9,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
La/Er,117.0,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
La/Tm,156.0,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
La/Yb,175.0,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
La/Lu,199.0,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Ce/Pr,1.09,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Ce/Nd,1.28,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Ce/Sm,2.57,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Ce/Eu,5.02,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Ce/Gd,7.36,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Ce/Tb,17.3,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Ce/Dy,28.0,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Ce/Ho,72.3,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Ce/Er,90.5,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Ce/Tm,120.0,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Ce/Yb,135.0,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Ce/Lu,152.0,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Pr/Nd,1.17,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Pr/Sm,2.35,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Pr/Eu,4.59,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Pr/Gd,6.72,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Pr/Tb,15.8,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Pr/Dy,64.2,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Pr/Ho,66.0,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Pr/Er,82.7,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Pr/Tm,110.0,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Pr/Yb,123.0,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Pr/Lu,140.0,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Nd/Sm,2.0,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Nd/Eu,3.94,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Nd/Gd,5.74,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Nd/Tb,13.5,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Nd/Dy,21.8,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Nd/Ho,56.3,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Nd/Er,70.5,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Nd/Tm,93.7,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Nd/Yb,105.0,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Nd/Lu,119.0,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Sm/Eu,1.96,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Sm/Gd,2.87,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Sm/Tb,6.74,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Sm/Dy,10.9,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Sm/Ho,28.2,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Sm/Er,35.3,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Sm/Tm,46.8,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Sm/Yb,52.6,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Sm/Lu,59.5,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Eu/Gd,1.46,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Eu/Tb,3.45,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Eu/Dy,6.39,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Eu/Ho,14.4,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Eu/Er,18.0,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Eu/Tm,24.0,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Eu/Yb,26.9,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Eu/Lu,30.4,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Gd/Tb,2.35,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Gd/Dy,3.81,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Gd/Ho,9.82,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Gd/Er,12.3,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Gd/Tm,16.3,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Gd/Yb,18.3,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Gd/Lu,20.7,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Tb/Dy,1.62,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Tb/Ho,4.18,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Tb/Er,5.23,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Tb/Tm,6.95,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Tb/Yb,7.81,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Tb/Lu,8.83,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Dy/Ho,2.58,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Dy/Er,3.23,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Dy/Tm,4.29,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Dy/Yb,4.82,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
Dy/Lu,5.45,2-ethyl-hexyl phosphonic acid mono-2-ethylhexyl ester,HEH[EHP],0.2,,,Kerosene,HCl,0.1,293.15,10,min,
